package,package_rank,before_file_path,after_file_path,function,kind,bugfix_commit,bugfix_message,bugfix_commit_date,bugfix_before_complexity,bugfix_after_complexity,bugfix_complexity_delta,bugfix_complexity_category
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,"dsgets( struct ARPACK_arnoldi_update_vars_d * V , int * kev , int * np , double * ritz , double * bounds , double * shifts)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,7.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,"dgetv0( struct ARPACK_arnoldi_update_vars_d * V , int initv , int n , int j , double * v , int ldv , double * resid , double * rnorm , int * ipntr , double * workd)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,18.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,"dsortr( const enum ARPACK_which w , const int apply , const int n , double * x1 , double * x2)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,10.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,"dsesrt( const enum ARPACK_which w , const int apply , const int n , double * x , int na , double * a , const int lda)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,10.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,"dstqrb( int n , double * d , double * e , double * z , double * work , int * info)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,52.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,"sortr_LM( const double x1 , const double x2)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,1.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,"sortr_SM( const double x1 , const double x2)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,1.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,"sortr_LA( const double x1 , const double x2)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,1.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_double.c,"sortr_SA( const double x1 , const double x2)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,1.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,"ARPACK_sseupd( struct ARPACK_arnoldi_update_vars_s * V , int rvec , int howmny , int * select , float * d , float * z , int ldz , float sigma , float * resid , float * v , int ldv , int * ipntr , float * workd , float * workl)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,76.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,"ARPACK_ssaupd( struct ARPACK_arnoldi_update_vars_s * V , float * resid , float * v , int ldv , int * ipntr , float * workd , float * workl)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,28.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,"ssaup2( struct ARPACK_arnoldi_update_vars_s * V , float * resid , float * v , int ldv , float * h , int ldh , float * ritz , float * bounds , float * q , int ldq , float * workl , int * ipntr , float * workd)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,45.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,"ssconv( int n , float * ritz , float * bounds , float tol , int * nconv)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,3.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,"sseigt( float rnorm , int n , float * h , int ldh , float * eig , float * bounds , float * workl , int * ierr)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,3.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,"ssaitr( struct ARPACK_arnoldi_update_vars_s * V , int k , int np , float * resid , float * rnorm , float * v , int ldv , float * h , int ldh , int * ipntr , float * workd)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,32.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,"ssapps( int n , int * kev , int np , float * shift , float * v , int ldv , float * h , int ldh , float * resid , float * q , int ldq , float * workd)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,20.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,"ssgets( struct ARPACK_arnoldi_update_vars_s * V , int * kev , int * np , float * ritz , float * bounds , float * shifts)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,7.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,"sgetv0( struct ARPACK_arnoldi_update_vars_s * V , int initv , int n , int j , float * v , int ldv , float * resid , float * rnorm , int * ipntr , float * workd)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,18.0,,New function
scipy,6,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,scipy/sparse/linalg/_eigen/arpack/ARPACK/_arpack_s_single.c,"ssortr( const enum ARPACK_which w , const int apply , const int n , float * x1 , float * x2)",function,14dffda0b83c46728a7c88998804a4663bb735b3,[...]; * MAINT: sparse.linalg: Fix the LAPACK call syntax in sym code; [...]; * MAINT: sparse.linalg: ARPACK nonsym real fixes and typos; [...]; * MAINT: sparse.linalg: Fix comments in nonsymmetric complex code; * MAINT: sparse.linalg: Printed version of nonsym real code for segfault fixes; [...]; * MAINT: sparse.linalg: Segfaults fixed in ARPACK nonsym real solver; [...]; * MAINT:sparse.linalg: Fixes various nonsym real bugs verified large examples; [...]; * FIX:sparse.linalg: Typo in the post-processing nonsym real eigs; [...]; * FIX:sparse.linalg: Modify ARPACK codes for random array on Python side; [...]; * FIX:sparse.linalg: Allow for user defined initial vector in NonSym real ARPACK; [...]; * BUG:sparse.linalg: Fix the evec reordering in nonsym real ARPACK solver; * BUG:sparse.linalg: Fix reordering in nonsym complex ARPACK solver; * BUG:sparse.linalg: Clear error code after aupd calls in ARPACK; [...]; * BUG:sparse.linalg: Fix a few bugs in ARPACK sym solvers; [...]; * BUG:sparse.linalg: Correct double parsing in dseupd; [...]; * BUG:sparse.linalg: Fix typos in ARPACK nonsym complex solver; [...],2025-06-25T22:50:58+02:00,,10.0,,New function
